Timestamp,User Count,Type,Name,Requests/s,Failures/s,0%,25%,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1758906306,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1758906307,1,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1758906308,1,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1758906309,1,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1758906310,1,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1758906311,1,,Aggregated,0.000000,0.000000,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,1,0,4672.894472721964,4672.894472721964,4672.894472721964,4672.894472721964,368.0
1758906312,1,,Aggregated,0.000000,0.000000,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,1,0,4672.894472721964,4672.894472721964,4672.894472721964,4672.894472721964,368.0
1758906313,1,,Aggregated,0.000000,0.000000,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,1,0,4672.894472721964,4672.894472721964,4672.894472721964,4672.894472721964,368.0
1758906314,1,,Aggregated,0.000000,0.000000,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,1,0,4672.894472721964,4672.894472721964,4672.894472721964,4672.894472721964,368.0
1758906315,1,,Aggregated,0.000000,0.000000,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,1,0,4672.894472721964,4672.894472721964,4672.894472721964,4672.894472721964,368.0
1758906316,1,,Aggregated,0.000000,0.000000,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,1,0,4672.894472721964,4672.894472721964,4672.894472721964,4672.894472721964,368.0
1758906317,1,,Aggregated,0.000000,0.000000,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,1,0,4672.894472721964,4672.894472721964,4672.894472721964,4672.894472721964,368.0
1758906318,1,,Aggregated,0.000000,0.000000,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,1,0,4672.894472721964,4672.894472721964,4672.894472721964,4672.894472721964,368.0
1758906319,1,,Aggregated,0.000000,0.000000,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,1,0,4672.894472721964,4672.894472721964,4672.894472721964,4672.894472721964,368.0
1758906320,1,,Aggregated,0.000000,0.000000,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,1,0,4672.894472721964,4672.894472721964,4672.894472721964,4672.894472721964,368.0
1758906321,1,,Aggregated,0.000000,0.000000,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,1,0,4672.894472721964,4672.894472721964,4672.894472721964,4672.894472721964,368.0
1758906322,1,,Aggregated,0.000000,0.000000,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,1,0,4672.894472721964,4672.894472721964,4672.894472721964,4672.894472721964,368.0
1758906323,1,,Aggregated,0.000000,0.000000,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,1,0,4672.894472721964,4672.894472721964,4672.894472721964,4672.894472721964,368.0
1758906324,1,,Aggregated,0.000000,0.000000,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,1,0,4672.894472721964,4672.894472721964,4672.894472721964,4672.894472721964,368.0
1758906325,1,,Aggregated,0.000000,0.000000,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,1,0,4672.894472721964,4672.894472721964,4672.894472721964,4672.894472721964,368.0
1758906326,1,,Aggregated,0.000000,0.000000,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,1,0,4672.894472721964,4672.894472721964,4672.894472721964,4672.894472721964,368.0
1758906327,1,,Aggregated,0.000000,0.000000,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,1,0,4672.894472721964,4672.894472721964,4672.894472721964,4672.894472721964,368.0
1758906328,1,,Aggregated,0.000000,0.000000,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,1,0,4672.894472721964,4672.894472721964,4672.894472721964,4672.894472721964,368.0
1758906329,1,,Aggregated,0.000000,0.000000,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,1,0,4672.894472721964,4672.894472721964,4672.894472721964,4672.894472721964,368.0
1758906330,1,,Aggregated,0.000000,0.000000,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,1,0,4672.894472721964,4672.894472721964,4672.894472721964,4672.894472721964,368.0
1758906331,1,,Aggregated,0.000000,0.000000,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,1,0,4672.894472721964,4672.894472721964,4672.894472721964,4672.894472721964,368.0
1758906332,1,,Aggregated,0.000000,0.000000,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,1,0,4672.894472721964,4672.894472721964,4672.894472721964,4672.894472721964,368.0
1758906333,1,,Aggregated,0.000000,0.000000,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,1,0,4672.894472721964,4672.894472721964,4672.894472721964,4672.894472721964,368.0
1758906334,1,,Aggregated,0.000000,0.000000,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,1,0,4672.894472721964,4672.894472721964,4672.894472721964,4672.894472721964,368.0
1758906335,1,,Aggregated,0.000000,0.000000,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,1,0,4672.894472721964,4672.894472721964,4672.894472721964,4672.894472721964,368.0
1758906336,1,,Aggregated,0.000000,0.000000,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,1,0,4672.894472721964,4672.894472721964,4672.894472721964,4672.894472721964,368.0
1758906337,2,,Aggregated,0.000000,0.000000,530,530,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,2,0,530.0,2600.2863503526896,527.6782279834151,4672.894472721964,368.0
1758906338,2,,Aggregated,0.000000,0.000000,530,530,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,2,0,530.0,2600.2863503526896,527.6782279834151,4672.894472721964,368.0
1758906339,2,,Aggregated,0.000000,0.000000,530,530,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,2,0,530.0,2600.2863503526896,527.6782279834151,4672.894472721964,368.0
1758906340,2,,Aggregated,0.000000,0.000000,530,530,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,2,0,530.0,2600.2863503526896,527.6782279834151,4672.894472721964,368.0
1758906341,2,,Aggregated,0.000000,0.000000,530,530,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,2,0,530.0,2600.2863503526896,527.6782279834151,4672.894472721964,368.0
1758906342,3,,Aggregated,0.100000,0.000000,520,520,530,530,4700,4700,4700,4700,4700,4700,4700,4700,4700,3,0,530.0,1907.2625548578799,521.2149638682604,4672.894472721964,368.0
1758906343,3,,Aggregated,0.100000,0.000000,520,520,530,530,4700,4700,4700,4700,4700,4700,4700,4700,4700,3,0,530.0,1907.2625548578799,521.2149638682604,4672.894472721964,368.0
1758906344,3,,Aggregated,0.100000,0.000000,520,520,530,530,4700,4700,4700,4700,4700,4700,4700,4700,4700,3,0,530.0,1907.2625548578799,521.2149638682604,4672.894472721964,368.0
1758906345,3,,Aggregated,0.100000,0.000000,520,520,530,530,4700,4700,4700,4700,4700,4700,4700,4700,4700,3,0,530.0,1907.2625548578799,521.2149638682604,4672.894472721964,368.0
1758906346,3,,Aggregated,0.200000,0.000000,520,530,3800,4700,4700,8800,8800,8800,8800,8800,8800,8800,8800,5,0,3800.0,3645.4924957826734,521.2149638682604,8752.99864821136,297.2
1758906347,4,,Aggregated,0.200000,0.000000,94,520,810,3800,4700,4700,8800,8800,8800,8800,8800,8800,8800,7,0,810.0,2733.2904885656067,94.1807241179049,8752.99864821136,292.14285714285717
1758906348,4,,Aggregated,0.400000,0.000000,94,520,1300,1400,3800,4700,8800,8800,8800,8800,8800,8800,8800,10,0,810.0,2219.209711300209,94.1807241179049,8752.99864821136,446.6
1758906349,4,,Aggregated,0.400000,0.000000,94,500,810,1400,3800,3800,4700,8800,8800,8800,8800,8800,8800,11,0,810.0,2063.1614980203185,94.1807241179049,8752.99864821136,439.45454545454544
1758906350,4,,Aggregated,0.500000,0.000000,88,420,530,1300,1400,3800,4700,8800,8800,8800,8800,8800,8800,13,0,530.0,1784.8778635335084,87.83113490790129,8752.99864821136,414.84615384615387
1758906351,4,,Aggregated,0.800000,0.000000,88,420,810,2000,2700,3800,8800,40000,40000,40000,40000,40000,40000,17,0,810.0,4010.535955127767,87.83113490790129,39860.33221008256,512.7058823529412
1758906352,5,,Aggregated,0.900000,0.000000,71,420,530,1400,2700,3800,8800,40000,40000,40000,40000,40000,40000,20,0,520.0,3445.111058605835,70.94798097386956,39860.33221008256,548.0
1758906353,5,,Aggregated,1.200000,0.000000,71,340,520,1400,2200,2700,4700,8800,40000,40000,40000,40000,40000,23,0,520.0,3127.7452815405054,70.94798097386956,39860.33221008256,513.2173913043479
1758906354,5,,Aggregated,1.200000,0.000000,71,340,520,1300,2200,2700,4700,8800,40000,40000,40000,40000,40000,24,0,510.0,3005.112918734085,70.94798097386956,39860.33221008256,546.5833333333334
1758906355,5,,Aggregated,1.200000,0.000000,71,340,520,1300,2200,2700,4700,8800,40000,40000,40000,40000,40000,24,0,510.0,3005.112918734085,70.94798097386956,39860.33221008256,546.5833333333334
1758906356,5,,Aggregated,1.700000,0.000000,71,340,530,2000,2700,3800,4900,8800,40000,40000,40000,40000,40000,27,0,530.0,3108.115049613709,70.94798097386956,39860.33221008256,531.1851851851852
1758906357,6,,Aggregated,2.100000,0.000000,71,340,530,2000,2700,4100,4900,8800,40000,40000,40000,40000,40000,30,0,520.0,2951.0423386624702,70.94798097386956,39860.33221008256,504.8333333333333
1758906358,6,,Aggregated,2.100000,0.000000,71,340,530,2000,2700,4100,4900,8800,40000,40000,40000,40000,40000,30,0,520.0,2951.0423386624702,70.94798097386956,39860.33221008256,504.8333333333333
1758906359,6,,Aggregated,2.100000,0.000000,71,340,530,2000,2700,4100,4900,8800,40000,40000,40000,40000,40000,30,0,520.0,2951.0423386624702,70.94798097386956,39860.33221008256,504.8333333333333
1758906360,6,,Aggregated,2.100000,0.000000,71,340,530,2000,2700,4100,4900,8800,40000,40000,40000,40000,40000,30,0,520.0,2951.0423386624702,70.94798097386956,39860.33221008256,504.8333333333333
1758906361,6,,Aggregated,2.000000,0.000000,71,340,530,2100,3800,4100,4900,8800,40000,40000,40000,40000,40000,31,0,530.0,3043.1453349939998,70.94798097386956,39860.33221008256,490.19354838709677
1758906362,7,,Aggregated,1.900000,0.000000,71,400,530,2100,3800,4700,5800,8800,40000,40000,40000,40000,40000,33,0,530.0,3066.734339237552,70.94798097386956,39860.33221008256,483.3939393939394
1758906363,7,,Aggregated,1.600000,0.000000,71,400,520,2000,3800,4100,5800,8800,40000,40000,40000,40000,40000,36,1,510.0,2841.9199956115335,70.94798097386956,39860.33221008256,470.3611111111111
1758906364,7,,Aggregated,1.300000,0.000000,71,400,530,2200,4100,4800,6900,11000,40000,40000,40000,40000,40000,38,1,520.0,3162.188346816325,70.94798097386956,39860.33221008256,502.9736842105263
1758906365,7,,Aggregated,1.300000,0.000000,71,340,520,2100,4100,4800,6900,11000,40000,40000,40000,40000,40000,39,1,520.0,3089.5591881245564,70.94798097386956,39860.33221008256,499.5128205128205
