Count,Message,Traceback,Nodes
5,"can only concatenate str (not ""NoneType"") to str","  File ""/home/ubuntu/evaluation/.venv/lib/python3.12/site-packages/locust/user/task.py"", line 340, in run
    self.execute_next_task()
  File ""/home/ubuntu/evaluation/.venv/lib/python3.12/site-packages/locust/user/task.py"", line 373, in execute_next_task
    self.execute_task(self._task_queue.popleft())
  File ""/home/ubuntu/evaluation/.venv/lib/python3.12/site-packages/locust/user/task.py"", line 385, in execute_task
    task(self)
  File ""/home/ubuntu/evaluation/load_generator_trainticket.py"", line 154, in query_and_preserve_use
    headers[""Authorization""] = ""Bearer "" + token
                               ~~~~~~~~~~^~~~~~~
",local
9,"can only concatenate str (not ""NoneType"") to str","  File ""/home/ubuntu/evaluation/.venv/lib/python3.12/site-packages/locust/user/task.py"", line 340, in run
    self.execute_next_task()
  File ""/home/ubuntu/evaluation/.venv/lib/python3.12/site-packages/locust/user/task.py"", line 373, in execute_next_task
    self.execute_task(self._task_queue.popleft())
  File ""/home/ubuntu/evaluation/.venv/lib/python3.12/site-packages/locust/user/task.py"", line 385, in execute_task
    task(self)
  File ""/home/ubuntu/evaluation/load_generator_trainticket.py"", line 329, in query_and_rebook_use
    headers[""Authorization""] = ""Bearer "" + token
                               ~~~~~~~~~~^~~~~~~
",local
3,"can only concatenate str (not ""NoneType"") to str","  File ""/home/ubuntu/evaluation/.venv/lib/python3.12/site-packages/locust/user/task.py"", line 340, in run
    self.execute_next_task()
  File ""/home/ubuntu/evaluation/.venv/lib/python3.12/site-packages/locust/user/task.py"", line 373, in execute_next_task
    self.execute_task(self._task_queue.popleft())
  File ""/home/ubuntu/evaluation/.venv/lib/python3.12/site-packages/locust/user/task.py"", line 385, in execute_task
    task(self)
  File ""/home/ubuntu/evaluation/load_generator_trainticket.py"", line 363, in query_order_and_pay_use
    headers[""Authorization""] = ""Bearer "" + token
                 ~~~~~~~~~~^~~~~~~
",local
17,'data',"  File ""/home/ubuntu/evaluation/.venv/lib/python3.12/site-packages/locust/user/task.py"", line 340, in run
    self.execute_next_task()
  File ""/home/ubuntu/evaluation/.venv/lib/python3.12/site-packages/locust/user/task.py"", line 373, in execute_next_task
    self.execute_task(self._task_queue.popleft())
  File ""/home/ubuntu/evaluation/.venv/lib/python3.12/site-packages/locust/user/task.py"", line 385, in execute_task
    task(self)
  File ""/home/ubuntu/evaluation/load_generator_trainticket.py"", line 242, in query_and_preserve_use
    if res.json()[""data""] != ""Success"":
       ~~~~~~~~~~^^^^^^^^
",local
31,unsupported operand type(s) for +: 'NoneType' and 'list',"  File ""/home/ubuntu/evaluation/.venv/lib/python3.12/site-packages/locust/user/task.py"", line 340, in run
    self.execute_next_task()
  File ""/home/ubuntu/evaluation/.venv/lib/python3.12/site-packages/locust/user/task.py"", line 373, in execute_next_task
    self.execute_task(self._task_queue.popleft())
  File ""/home/ubuntu/evaluation/.venv/lib/python3.12/site-packages/locust/user/task.py"", line 385, in execute_task
    task(self)
  File ""/home/ubuntu/evaluation/load_generator_trainticket.py"", line 315, in query_and_put_consign_use
    pairs = pairs + pairs2
            ~~~~~~^~~~~~~~
",local
11,unsupported operand type(s) for +: 'NoneType' and 'list',"  File ""/home/ubuntu/evaluation/.venv/lib/python3.12/site-packages/locust/user/task.py"", line 340, in run
    self.execute_next_task()
  File ""/home/ubuntu/evaluation/.venv/lib/python3.12/site-packages/locust/user/task.py"", line 373, in execute_next_task
    self.execute_task(self._task_queue.popleft())
  File ""/home/ubuntu/evaluation/.venv/lib/python3.12/site-packages/locust/user/task.py"", line 385, in execute_task
    task(self)
  File ""/home/ubuntu/evaluation/load_generator_trainticket.py"", line 297, in query_and_enter_station_use
    self.query_and_enter_station(headers=headers)
  File ""/home/ubuntu/evaluation/load_generator_trainticket.py"", line 947, in query_and_enter_station
    pairs = pairs + pairs2
            ~~~~~~^~~~~~~~
",local
7,unsupported operand type(s) for +: 'NoneType' and 'list',"  File ""/home/ubuntu/evaluation/.venv/lib/python3.12/site-packages/locust/user/task.py"", line 340, in run
    self.execute_next_task()
  File ""/home/ubuntu/evaluation/.venv/lib/python3.12/site-packages/locust/user/task.py"", line 373, in execute_next_task
    self.execute_task(self._task_queue.popleft())
  File ""/home/ubuntu/evaluation/.venv/lib/python3.12/site-packages/locust/user/task.py"", line 385, in execute_task
    task(self)
  File ""/home/ubuntu/evaluation/load_generator_trainticket.py"", line 285, in query_and_collect_ticket_use
    self.query_and_collect_ticket(headers=headers)
  File ""/home/ubuntu/evaluation/load_generator_trainticket.py"", line 929, in query_and_collect_ticket
    pairs = pairs + pairs2
            ~~~~~~^~~~~~~~
",local
35,unsupported operand type(s) for +: 'NoneType' and 'list',"  File ""/home/ubuntu/evaluation/.venv/lib/python3.12/site-packages/locust/user/task.py"", line 340, in run
    self.execute_next_task()
  File ""/home/ubuntu/evaluation/.venv/lib/python3.12/site-packages/locust/user/task.py"", line 373, in execute_next_task
    self.execute_task(self._task_queue.popleft())
  File ""/home/ubuntu/evaluation/.venv/lib/python3.12/site-packages/locust/user/task.py"", line 385, in execute_task
    task(self)
  File ""/home/ubuntu/evaluation/load_generator_trainticket.py"", line 369, in query_order_and_pay_use
    pairs = pairs + pairs2
            ~~~~~~^~~~~~~~
",local
7,unsupported operand type(s) for +: 'NoneType' and 'list',"  File ""/home/ubuntu/evaluation/.venv/lib/python3.12/site-packages/locust/user/task.py"", line 340, in run
    self.execute_next_task()
  File ""/home/ubuntu/evaluation/.venv/lib/python3.12/site-packages/locust/user/task.py"", line 373, in execute_next_task
    self.execute_task(self._task_queue.popleft())
  File ""/home/ubuntu/evaluation/.venv/lib/python3.12/site-packages/locust/user/task.py"", line 385, in execute_task
    task(self)
  File ""/home/ubuntu/evaluation/load_generator_trainticket.py"", line 274, in query_and_cancel_use
    self.query_one_and_cancel(headers=headers,uuid=self.uuid,)
  File ""/home/ubuntu/evaluation/load_generator_trainticket.py"", line 909, in query_one_and_cancel
    pairs = pairs + pairs2
            ~~~~~~^~~~~~~~
",local
30,unsupported operand type(s) for +: 'NoneType' and 'list',"  File ""/home/ubuntu/evaluation/.venv/lib/python3.12/site-packages/locust/user/task.py"", line 340, in run
    self.execute_next_task()
  File ""/home/ubuntu/evaluation/.venv/lib/python3.12/site-packages/locust/user/task.py"", line 373, in execute_next_task
    self.execute_task(self._task_queue.popleft())
  File ""/home/ubuntu/evaluation/.venv/lib/python3.12/site-packages/locust/user/task.py"", line 385, in execute_task
    task(self)
  File ""/home/ubuntu/evaluation/load_generator_trainticket.py"", line 332, in query_and_rebook_use
    self.query_and_rebook(headers=headers)
  File ""/home/ubuntu/evaluation/load_generator_trainticket.py"", line 983, in query_and_rebook
    pairs = pairs + pairs2
            ~~~~~~^~~~~~~~
",local
